player_id,year,season_number,team_id,name,age,years,position,role,development_player,foreign_player,registered_roster,salary,jersey_number,season_injury_days,fa_eligible_years,z_abilities_snapshot.Bat_Aggression,z_abilities_snapshot.Bat_BBCreate,z_abilities_snapshot.Bat_Barrel,z_abilities_snapshot.Bat_Impact,z_abilities_snapshot.Bat_KAvoid,z_abilities_snapshot.Bat_Loft,z_abilities_snapshot.Bat_Platoon,z_abilities_snapshot.Bat_Spray,z_abilities_snapshot.C_Blocking,z_abilities_snapshot.C_FieldSecure,z_abilities_snapshot.C_Framing,z_abilities_snapshot.C_GameCall,z_abilities_snapshot.C_Throw,z_abilities_snapshot.IF_Exchange,z_abilities_snapshot.IF_PositionFit,z_abilities_snapshot.IF_Reach,z_abilities_snapshot.IF_Secure,z_abilities_snapshot.IF_ThrowAccuracy,z_abilities_snapshot.IF_ThrowPower,z_abilities_snapshot.OF_ArmAccuracy,z_abilities_snapshot.OF_ArmPower,z_abilities_snapshot.OF_PositionFit,z_abilities_snapshot.OF_Reach,z_abilities_snapshot.OF_Release,z_abilities_snapshot.OF_Route,z_abilities_snapshot.OF_Secure,z_abilities_snapshot.PF_Reach,z_abilities_snapshot.PF_Secure,z_abilities_snapshot.PF_Throw,z_abilities_snapshot.Pit_BBPrevent,z_abilities_snapshot.Pit_BarrelDeny,z_abilities_snapshot.Pit_EdgeRate,z_abilities_snapshot.Pit_Efficiency,z_abilities_snapshot.Pit_FatigueResist,z_abilities_snapshot.Pit_HoldRunner,z_abilities_snapshot.Pit_ImpactLimit,z_abilities_snapshot.Pit_KCreate,z_abilities_snapshot.Pit_LoftControl,z_abilities_snapshot.Pit_Stamina,z_abilities_snapshot.Run_Judgment,z_abilities_snapshot.Run_Speed,z_abilities_snapshot.Run_Steal,raw_abilities_snapshot.max_velocity,position_aptitudes_snapshot.catcher,position_aptitudes_snapshot.center,position_aptitudes_snapshot.first,position_aptitudes_snapshot.left,position_aptitudes_snapshot.right,position_aptitudes_snapshot.second,position_aptitudes_snapshot.shortstop,position_aptitudes_snapshot.third,position_experience_snapshot.catcher,position_experience_snapshot.center,position_experience_snapshot.first,position_experience_snapshot.left,position_experience_snapshot.right,position_experience_snapshot.second,position_experience_snapshot.shortstop,position_experience_snapshot.third,batter_stats.at_bats,batter_stats.double_plays,batter_stats.doubles,batter_stats.errors,batter_stats.games,batter_stats.hit_by_pitches,batter_stats.hits,batter_stats.home_runs,batter_stats.pitches_seen,batter_stats.plate_appearances,batter_stats.runs,batter_stats.runs_batted_in,batter_stats.sacrifice_flies,batter_stats.sacrifices,batter_stats.stolen_base_attempts,batter_stats.stolen_bases,batter_stats.strikeouts,batter_stats.triples,batter_stats.walks,pitcher_stats.batters_faced,pitcher_stats.complete_games,pitcher_stats.earned_runs,pitcher_stats.games,pitcher_stats.ground_balls_allowed,pitcher_stats.hit_batters,pitcher_stats.hits_allowed,pitcher_stats.holds,pitcher_stats.home_runs_allowed,pitcher_stats.infield_flies_allowed,pitcher_stats.line_drives_allowed,pitcher_stats.losses,pitcher_stats.outfield_flies_allowed,pitcher_stats.outs_pitched,pitcher_stats.pitches_thrown,pitcher_stats.quality_starts,pitcher_stats.relief_appearances,pitcher_stats.runs_allowed,pitcher_stats.saves,pitcher_stats.shutouts,pitcher_stats.starts,pitcher_stats.strikeouts,pitcher_stats.walks,pitcher_stats.wins,farm_batter_stats.at_bats,farm_batter_stats.double_plays,farm_batter_stats.doubles,farm_batter_stats.errors,farm_batter_stats.games,farm_batter_stats.hit_by_pitches,farm_batter_stats.hits,farm_batter_stats.home_runs,farm_batter_stats.pitches_seen,farm_batter_stats.plate_appearances,farm_batter_stats.runs,farm_batter_stats.runs_batted_in,farm_batter_stats.sacrifice_flies,farm_batter_stats.sacrifices,farm_batter_stats.stolen_base_attempts,farm_batter_stats.stolen_bases,farm_batter_stats.strikeouts,farm_batter_stats.triples,farm_batter_stats.walks,farm_pitcher_stats.batters_faced,farm_pitcher_stats.complete_games,farm_pitcher_stats.earned_runs,farm_pitcher_stats.games,farm_pitcher_stats.ground_balls_allowed,farm_pitcher_stats.hit_batters,farm_pitcher_stats.hits_allowed,farm_pitcher_stats.holds,farm_pitcher_stats.home_runs_allowed,farm_pitcher_stats.infield_flies_allowed,farm_pitcher_stats.line_drives_allowed,farm_pitcher_stats.losses,farm_pitcher_stats.outfield_flies_allowed,farm_pitcher_stats.outs_pitched,farm_pitcher_stats.pitches_thrown,farm_pitcher_stats.quality_starts,farm_pitcher_stats.relief_appearances,farm_pitcher_stats.runs_allowed,farm_pitcher_stats.saves,farm_pitcher_stats.shutouts,farm_pitcher_stats.starts,farm_pitcher_stats.strikeouts,farm_pitcher_stats.walks,farm_pitcher_stats.wins,arsenal_snapshot_json,advanced_stats_json,farm_advanced_stats_json
99777,2025,0,11,秋本 敏数,20,2,1,reliever,true,false,育成,350,0,0,8,-0.9492,-1.423,-0.003,-1.1791,-0.2031,0.922,1.0468,-1.2093,-0.0951,-0.423,0.3725,0.1979,1.1097,-0.3353,0.5723,0.4648,1.1386,-0.3691,0.3651,-0.4845,1.1897,1.1005,-0.4743,1.6,1.3105,1.6,0.7766,1.1363,1.3308,2.1273,1.1875,0.3548,1.5308,1.8154,1.7149,1.6638,0.8206,-0.2952,-0.2638,-0.7591,0.1885,-1.5983,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,5,45,72,,31,24,2,10,19,2,39,142,686,,45,7,4,,,34,1,2,"[{""mastery"":1.07638642001152,""type"":""curve""},{""mastery"":0.683385209321976,""type"":""four_seam""},{""mastery"":-0.398027973480523,""type"":""cutter""}]",,"{""defensive_outs_by_position"":{""1"":142},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.003},""errr_by_position"":{""1"":0.0},""fielding_chances"":1,""fielding_chances_by_position"":{""1"":1},""fielding_outs"":1,""fielding_outs_by_position"":{""1"":1},""oaa_by_position"":{""1"":0.003},""plate_appearances"":177,""re24"":-17.895,""rngr_by_position"":{""1"":0.003},""uzr_by_position"":{""1"":0.003},""woba_denominator"":175,""woba_numerator"":32.107,""xwoba_denominator"":175,""xwoba_numerator"":42.372}"
99778,2024,-1,3,野瀬 経央,19,1,1,reliever,true,false,育成,350,0,57,8,-0.8181,-2,-1.4558,-1.9486,0.0688,-0.0965,-0.0606,-0.3357,0.969,-0.5429,-0.6686,-0.4429,1.0152,-0.6843,0.1928,-0.7648,0.0575,-0.4591,0.9771,-0.8364,0.024,-1.1048,-1.4174,-0.374,-1.2288,-0.68,-0.9953,-0.1713,-0.7801,1.1467,0.476,-0.6739,0.2693,0.9463,-0.2852,-0.4934,1.1981,-1.3455,0.8082,-1.7155,-0.7456,-0.2183,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,17,33,42,1,36,15,7,7,27,5,27,94,578,,33,18,5,,,21,8,1,"[{""mastery"":0.995057875156403,""type"":""curve""},{""mastery"":0.718292498826981,""type"":""four_seam""},{""mastery"":-0.172977798938751,""type"":""cutter""},{""mastery"":-1.05059605515003,""type"":""changeup""},{""mastery"":-1.0623588321209,""type"":""two_seam""}]",,"{""defensive_outs_by_position"":{""1"":94},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":0.003},""errr_by_position"":{""1"":0.0},""fielding_chances"":1,""fielding_chances_by_position"":{""1"":1},""fielding_outs"":1,""fielding_outs_by_position"":{""1"":1},""oaa_by_position"":{""1"":0.003},""plate_appearances"":140,""re24"":4.164,""rngr_by_position"":{""1"":0.003},""uzr_by_position"":{""1"":0.003},""woba_denominator"":136,""woba_numerator"":48.179,""xwoba_denominator"":136,""xwoba_numerator"":49.955}"
99778,2025,0,3,野瀬 経央,20,2,1,starter,false,false,支配下,350,0,420,8,-0.8181,-2,-1.4558,-1.9486,0.0688,-0.0965,-0.0606,-0.3357,0.969,-0.5429,-0.6686,-0.4429,1.0152,-0.6843,0.1928,-0.7648,0.0575,-0.4591,0.9771,-0.8364,0.024,-1.1048,-1.4174,-0.374,-1.2288,-0.68,-0.9953,-0.1713,-0.7801,1.1907,0.5827,-0.4842,0.4651,1.2081,-0.1698,-0.3454,1.3287,-1.0826,1.2372,-1.7155,-0.7456,-0.2183,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,20,11,82,,60,,6,7,42,1,31,164,1027,2,,29,,,11,54,18,2,"[{""mastery"":0.995057875156403,""type"":""curve""},{""mastery"":0.718292498826981,""type"":""four_seam""},{""mastery"":-0.172977798938751,""type"":""cutter""},{""mastery"":-1.05059605515003,""type"":""changeup""},{""mastery"":-1.0623588321209,""type"":""two_seam""}]",,"{""defensive_outs_by_position"":{""1"":164},""dpr_by_position"":{""1"":0.0},""drs_by_position"":{""1"":-0.003},""errr_by_position"":{""1"":0.0},""fielding_chances"":2,""fielding_chances_by_position"":{""1"":2},""fielding_outs"":1,""fielding_outs_by_position"":{""1"":1},""oaa_by_position"":{""1"":-0.005},""plate_appearances"":240,""re24"":5.764,""rngr_by_position"":{""1"":-0.003},""uzr_by_position"":{""1"":-0.003},""woba_denominator"":238,""woba_numerator"":77.631,""xwoba_denominator"":238,""xwoba_numerator"":87.938}"
99779,2024,-1,12,勝山 克朗,22,1,6,fielder,true,false,育成,350,0,0,7,-0.601,0.464,0.494,0.1667,-1.1674,0.1667,0.0597,-1.1109,-0.2486,-0.2276,-0.9043,-0.507,0.5419,1.16,1.084,2.4974,1.3019,1.479,2.2468,0.4205,0.2862,-0.2877,0.8749,-0.9919,0.0426,-0.7427,,,,,,,,,,,,,,-0.0637,0.2832,-0.6212,,0,0,62,62,48,0,70,61,0,0,62,62,48,0,70,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,13,2,83,,62,3,963,245,24,27,1,8,,,63,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":3.61,""defensive_outs_by_oaa_zone"":{""infield"":1192,""outfield"":177},""defensive_outs_by_position"":{""3"":652,""5"":374,""6"":166,""7"":177},""dpr_by_position"":{""3"":-0.142,""5"":0.155,""6"":-0.243,""7"":0.0},""drs_by_position"":{""3"":-0.287,""5"":0.027,""6"":-0.122,""7"":0.293},""errr_by_position"":{""3"":0.0,""5"":-0.515,""6"":0.0,""7"":0.0},""fielding_chances"":161,""fielding_chances_by_oaa_zone"":{""infield"":138,""outfield"":23},""fielding_chances_by_position"":{""3"":67,""5"":41,""6"":30,""7"":23},""fielding_outs"":134,""fielding_outs_by_oaa_zone"":{""infield"":122,""outfield"":12},""fielding_outs_by_position"":{""3"":59,""5"":40,""6"":23,""7"":12},""oaa_by_position"":{""3"":-0.182,""5"":-0.162,""6"":0.145,""7"":0.357},""oaa_by_zone"":{""infield"":-0.199,""outfield"":0.357},""plate_appearances"":245,""re24"":1.546,""rngr_by_position"":{""3"":-0.145,""5"":0.387,""6"":0.121,""7"":0.293},""uzr_by_position"":{""3"":-0.287,""5"":0.027,""6"":-0.122,""7"":0.293},""woba_denominator"":237,""woba_numerator"":73.84,""xwoba_denominator"":237,""xwoba_numerator"":63.981}"
99779,2025,0,12,勝山 克朗,23,2,6,fielder,true,false,育成,350,0,27,7,-0.6897,0.3483,0.671,0.2069,-1.0937,0.2974,0.2322,-0.8425,-0.2486,-0.2276,-0.9043,-0.507,0.5419,1.3553,1.196,2.7902,1.5933,1.6225,2.4375,0.4205,0.2862,-0.2877,0.8749,-0.9919,0.0426,-0.7427,,,,,,,,,,,,,,0.1086,0.4059,-0.3284,,0,0,62,62,48,0,70,61,0,0,62,62,48,0,70,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,2,10,6,77,2,39,,1090,249,14,13,,10,,,84,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":2.9,""defensive_outs_by_oaa_zone"":{""infield"":1281},""defensive_outs_by_position"":{""5"":1179,""6"":102},""dpr_by_position"":{""5"":0.778,""6"":-0.364},""drs_by_position"":{""5"":-0.853,""6"":0.262},""errr_by_position"":{""5"":-1.359,""6"":-0.238},""fielding_chances"":106,""fielding_chances_by_oaa_zone"":{""infield"":106},""fielding_chances_by_position"":{""5"":81,""6"":25},""fielding_outs"":95,""fielding_outs_by_oaa_zone"":{""infield"":95},""fielding_outs_by_position"":{""5"":74,""6"":21},""oaa_by_position"":{""5"":-1.968,""6"":0.756},""oaa_by_zone"":{""infield"":-1.212},""plate_appearances"":249,""re24"":-16.186,""rngr_by_position"":{""5"":-0.272,""6"":0.864},""uzr_by_position"":{""5"":-0.853,""6"":0.262},""woba_denominator"":239,""woba_numerator"":49.09,""xwoba_denominator"":239,""xwoba_numerator"":55.629}"
99780,2024,-1,4,徳丸 倫彰,19,1,8,fielder,true,false,育成,350,0,117,8,0.2392,0.125,0.3912,0.4768,0.1458,0.3356,0.2773,0.0717,0.7141,0.5567,0.2063,1.3018,-0.1456,0.5615,-0.6749,1.1548,1.36,0.0456,0.8512,0.6718,1.1358,1.0296,2.4419,1.0999,2.3763,0.6208,,,,,,,,,,,,,,0.3203,0.4367,0.0284,,0,94,0,82,93,0,0,0,0,94,0,82,93,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1,,,75,1,13,1,280,77,4,6,,4,,,17,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":0.12,""defensive_outs_by_oaa_zone"":{""outfield"":758},""defensive_outs_by_position"":{""7"":4,""8"":76,""9"":678},""dpr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""drs_by_position"":{""7"":-0.089,""8"":0.06,""9"":0.156},""errr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""fielding_chances"":96,""fielding_chances_by_oaa_zone"":{""outfield"":96},""fielding_chances_by_position"":{""7"":1,""8"":23,""9"":72},""fielding_outs"":48,""fielding_outs_by_oaa_zone"":{""outfield"":48},""fielding_outs_by_position"":{""8"":14,""9"":34},""oaa_by_position"":{""7"":-0.107,""8"":0.069,""9"":0.189},""oaa_by_zone"":{""outfield"":0.151},""plate_appearances"":77,""re24"":-3.729,""rngr_by_position"":{""7"":-0.089,""8"":0.06,""9"":0.156},""uzr_by_position"":{""7"":-0.089,""8"":0.06,""9"":0.156},""woba_denominator"":73,""woba_numerator"":19.529,""xwoba_denominator"":73,""xwoba_numerator"":22.423}"
99780,2025,0,4,徳丸 倫彰,20,2,8,fielder,true,false,育成,350,0,0,8,0.288,0.1932,0.51,0.7463,0.1367,0.5263,0.3943,0.0627,0.7141,0.5567,0.2063,1.3018,-0.1456,0.5615,-0.6749,1.1548,1.36,0.0456,0.8512,0.7583,1.5184,1.1244,2.4369,1.0489,2.4226,0.7712,,,,,,,,,,,,,,0.2241,0.7106,0.2154,,0,94,0,82,93,0,0,0,0,94,0,82,93,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,4,8,2,112,,58,8,1131,274,21,34,3,6,2,1,66,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":2.55,""defensive_outs_by_oaa_zone"":{""outfield"":1999},""defensive_outs_by_position"":{""7"":676,""8"":306,""9"":1017},""dpr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""drs_by_position"":{""7"":1.648,""8"":-0.447,""9"":-0.954},""errr_by_position"":{""7"":0.0,""8"":0.0,""9"":-0.589},""fielding_chances"":250,""fielding_chances_by_oaa_zone"":{""outfield"":250},""fielding_chances_by_position"":{""7"":76,""8"":85,""9"":89},""fielding_outs"":147,""fielding_outs_by_oaa_zone"":{""outfield"":147},""fielding_outs_by_position"":{""7"":48,""8"":52,""9"":47},""oaa_by_position"":{""7"":1.985,""8"":-0.54,""9"":-1.154},""oaa_by_zone"":{""outfield"":0.291},""plate_appearances"":274,""re24"":-6.727,""rngr_by_position"":{""7"":1.648,""8"":-0.447,""9"":-0.365},""uzr_by_position"":{""7"":1.648,""8"":-0.447,""9"":-0.954},""woba_denominator"":268,""woba_numerator"":75.604,""xwoba_denominator"":268,""xwoba_numerator"":76.301}"
99781,2024,-1,7,菊谷 定治,25,1,6,fielder,true,false,育成,350,0,0,7,-0.412,0.0361,-0.6188,1.0038,0.5281,1.1638,0.6939,0.5289,-0.2236,0.8389,0.5411,0.4,0.1556,1.9237,1.4439,2.6507,2.3331,2.4872,2.2329,-0.5345,0.1796,0.2304,0.6345,0.2676,0.6045,-0.5864,,,,,,,,,,,,,,0.2563,-0.1797,0.5546,,0,77,85,0,0,0,100,79,0,77,85,0,0,0,100,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,4,7,4,105,2,40,3,665,180,11,15,,6,1,1,33,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":2.56,""defensive_outs_by_oaa_zone"":{""infield"":1281,""outfield"":249},""defensive_outs_by_position"":{""3"":216,""5"":537,""6"":528,""8"":249},""dpr_by_position"":{""3"":0.157,""5"":0.336,""6"":0.033,""8"":0.0},""drs_by_position"":{""3"":1.126,""5"":0.16,""6"":-0.53,""8"":-1.436},""errr_by_position"":{""3"":-0.276,""5"":-0.543,""6"":-0.276,""8"":0.0},""fielding_chances"":200,""fielding_chances_by_oaa_zone"":{""infield"":137,""outfield"":63},""fielding_chances_by_position"":{""3"":27,""5"":35,""6"":75,""8"":63},""fielding_outs"":157,""fielding_outs_by_oaa_zone"":{""infield"":116,""outfield"":41},""fielding_outs_by_position"":{""3"":27,""5"":34,""6"":55,""8"":41},""oaa_by_position"":{""3"":1.17,""5"":-0.213,""6"":-0.671,""8"":-1.732},""oaa_by_zone"":{""infield"":0.286,""outfield"":-1.732},""plate_appearances"":180,""re24"":-6.871,""rngr_by_position"":{""3"":1.245,""5"":0.367,""6"":-0.287,""8"":-1.436},""uzr_by_position"":{""3"":1.126,""5"":0.16,""6"":-0.53,""8"":-1.436},""woba_denominator"":174,""woba_numerator"":47.5,""xwoba_denominator"":174,""xwoba_numerator"":49.094}"
99781,2025,0,7,菊谷 定治,26,2,6,fielder,true,false,育成,350,0,0,7,-0.2958,0.1132,-0.2487,1.3236,0.4679,1.0937,0.8106,0.7006,-0.2236,0.8389,0.5411,0.4,0.1556,2.0628,1.455,2.6397,2.4327,2.4388,2.4818,-0.5345,0.1796,0.2304,0.6345,0.2676,0.6045,-0.5864,,,,,,,,,,,,,,0.1456,-0.1986,0.7378,,0,77,85,0,0,0,100,79,0,77,85,0,0,0,100,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,1,1,4,110,2,16,,471,111,4,3,,,,,30,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":0.52,""defensive_outs_by_oaa_zone"":{""infield"":1109},""defensive_outs_by_position"":{""3"":218,""5"":323,""6"":568},""dpr_by_position"":{""3"":-0.171,""5"":-0.285,""6"":-0.746},""drs_by_position"":{""3"":1.142,""5"":-0.517,""6"":0.021},""errr_by_position"":{""3"":0.0,""5"":-0.276,""6"":-0.799},""fielding_chances"":168,""fielding_chances_by_oaa_zone"":{""infield"":168},""fielding_chances_by_position"":{""3"":31,""5"":21,""6"":116},""fielding_outs"":142,""fielding_outs_by_oaa_zone"":{""infield"":142},""fielding_outs_by_position"":{""3"":30,""5"":18,""6"":94},""oaa_by_position"":{""3"":1.579,""5"":-0.28,""6"":0.928},""oaa_by_zone"":{""infield"":2.227},""plate_appearances"":111,""re24"":-12.242,""rngr_by_position"":{""3"":1.313,""5"":0.044,""6"":1.566},""uzr_by_position"":{""3"":1.142,""5"":-0.517,""6"":0.021},""woba_denominator"":111,""woba_numerator"":18.647,""xwoba_denominator"":111,""xwoba_numerator"":28.171}"
99782,2024,-1,2,壱岐 勝至,22,1,7,fielder,true,false,育成,350,0,3,7,-0.5394,0.6731,0.4572,0.0785,-0.2684,0.0785,0.5929,0.3013,0.1591,-0.8994,0.0739,0.0761,-0.9503,-0.171,-1.103,0.253,0.1922,-0.5809,-1.1571,-2.259,-1.327,-1.7989,-1.2637,-1.3578,-2.4,-2.4,,,,,,,,,,,,,,-0.464,0.6419,-0.3723,,0,45,53,85,71,0,0,0,0,45,53,85,71,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,3,9,5,60,2,33,2,877,211,17,10,1,2,1,1,57,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":2.85,""defensive_outs_by_oaa_zone"":{""infield"":888,""outfield"":609},""defensive_outs_by_position"":{""3"":888,""7"":609},""dpr_by_position"":{""3"":-0.541,""7"":0.0},""drs_by_position"":{""3"":-5.311,""7"":-0.279},""errr_by_position"":{""3"":-1.024,""7"":-0.29},""fielding_chances"":159,""fielding_chances_by_oaa_zone"":{""infield"":95,""outfield"":64},""fielding_chances_by_position"":{""3"":95,""7"":64},""fielding_outs"":100,""fielding_outs_by_oaa_zone"":{""infield"":66,""outfield"":34},""fielding_outs_by_position"":{""3"":66,""7"":34},""oaa_by_position"":{""3"":-5.744,""7"":-0.333},""oaa_by_zone"":{""infield"":-5.744,""outfield"":-0.333},""plate_appearances"":211,""re24"":-16.831,""rngr_by_position"":{""3"":-3.746,""7"":0.011},""uzr_by_position"":{""3"":-5.311,""7"":-0.279},""woba_denominator"":209,""woba_numerator"":47.133,""xwoba_denominator"":209,""xwoba_numerator"":54.432}"
99782,2025,0,2,壱岐 勝至,23,2,7,fielder,true,false,育成,350,0,0,7,-0.5394,0.6731,0.4217,0.0785,-0.1965,0.0785,0.5929,0.3013,0.1591,-0.8994,0.0739,0.0761,-0.9503,-0.171,-1.103,0.253,0.1922,-0.5809,-1.1571,-2.259,-1.327,-1.8458,-1.2637,-1.3578,-2.356,-2.4,,,,,,,,,,,,,,-0.464,0.6419,-0.3723,,0,45,53,85,71,0,0,0,0,45,53,85,71,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,3,3,,56,1,37,2,945,210,16,17,,6,,,69,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":2.15,""defensive_outs_by_oaa_zone"":{""infield"":234,""outfield"":33},""defensive_outs_by_position"":{""3"":234,""7"":33},""dpr_by_position"":{""3"":-0.668,""7"":0.0},""drs_by_position"":{""3"":-1.552,""7"":0.005},""errr_by_position"":{""3"":0.0,""7"":0.0},""fielding_chances"":26,""fielding_chances_by_oaa_zone"":{""infield"":25,""outfield"":1},""fielding_chances_by_position"":{""3"":25,""7"":1},""fielding_outs"":17,""fielding_outs_by_oaa_zone"":{""infield"":16,""outfield"":1},""fielding_outs_by_position"":{""3"":16,""7"":1},""oaa_by_position"":{""3"":-1.066,""7"":0.006},""oaa_by_zone"":{""infield"":-1.066,""outfield"":0.006},""plate_appearances"":210,""re24"":-15.096,""rngr_by_position"":{""3"":-0.884,""7"":0.005},""uzr_by_position"":{""3"":-1.552,""7"":0.005},""woba_denominator"":204,""woba_numerator"":44.281,""xwoba_denominator"":204,""xwoba_numerator"":47.233}"
99783,2024,-1,2,吉倉 忠基,22,1,2,fielder,true,false,育成,350,0,0,7,-0.1525,0.5838,-0.6606,0.8443,0.7285,0.6791,0.6264,0.4115,1.3115,1.319,1.489,1.7217,2.5747,0.2634,-0.8989,-0.2706,0.0365,-0.8055,0.3833,0.0774,-0.1915,0.6659,0.7195,-0.3169,-0.234,-0.2602,,,,,,,,,,,,,,0.9636,1.0986,0.9914,,77,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3,1,,18,,13,1,287,65,5,6,,,,,17,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":0.53,""defensive_outs_by_position"":{""2"":159},""plate_appearances"":65,""re24"":-3.579,""woba_denominator"":65,""woba_numerator"":17.098,""xwoba_denominator"":65,""xwoba_numerator"":18.708}"
99783,2025,0,2,吉倉 忠基,23,2,2,fielder,true,false,育成,350,0,7,7,-0.1602,0.4704,-0.627,0.9724,0.9157,0.8455,0.6458,0.5314,1.465,1.7017,1.7796,1.8622,2.8734,0.2634,-0.8989,-0.2706,0.0365,-0.8055,0.3833,0.0774,-0.1915,0.6659,0.7195,-0.3169,-0.234,-0.2602,,,,,,,,,,,,,,1.1477,1.2979,1.1284,,77,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,6,9,,68,6,60,3,900,246,19,16,1,5,1,1,28,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":3.8,""defensive_outs_by_position"":{""2"":798},""plate_appearances"":246,""re24"":-1.199,""woba_denominator"":241,""woba_numerator"":72.854,""xwoba_denominator"":241,""xwoba_numerator"":81.425}"
99784,2024,-1,7,田崎 詞大,23,1,3,fielder,true,false,育成,350,0,79,7,-0.1228,0.4184,-1.0714,1.0566,0.7419,0.9755,1.42,-0.0032,0.6032,-0.0274,-0.0261,-0.4697,0.323,-2.1961,-2.2805,-2.227,-2.2943,-2.1954,-2.338,-0.264,-0.0875,0.0852,-0.409,-0.4432,-0.8597,-1.1669,,,,,,,,,,,,,,0.5421,1.1574,-0.2922,,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,4,8,8,59,2,65,6,782,211,19,33,2,5,,,29,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":3.41,""defensive_outs_by_oaa_zone"":{""infield"":1377},""defensive_outs_by_position"":{""3"":1377},""dpr_by_position"":{""3"":-0.617},""drs_by_position"":{""3"":-13.772},""errr_by_position"":{""3"":-2.121},""fielding_chances"":183,""fielding_chances_by_oaa_zone"":{""infield"":183},""fielding_chances_by_position"":{""3"":183},""fielding_outs"":110,""fielding_outs_by_oaa_zone"":{""infield"":110},""fielding_outs_by_position"":{""3"":110},""oaa_by_position"":{""3"":-15.858},""oaa_by_zone"":{""infield"":-15.858},""plate_appearances"":211,""re24"":14.873,""rngr_by_position"":{""3"":-11.034},""uzr_by_position"":{""3"":-13.772},""woba_denominator"":206,""woba_numerator"":80.236,""xwoba_denominator"":206,""xwoba_numerator"":71.322}"
